observation_id,student_id,term_id,source,career_code_id,career_label_id
SC_018930,stu_9635bfad1e96101ad228a944ec4e437c,2019_O,academic,CARCODE_LII,
SC_018931,stu_963867c1323141b9892c4da5341e39f7,2024_O,academic,CARCODE_LAT,
SC_018932,stu_963867c1323141b9892c4da5341e39f7,2025_P,academic,CARCODE_LAT,
SC_018933,stu_9642833b3a00a14bb88b880c8cde0752,2021_O,academic,CARCODE_LHR,
SC_018934,stu_96455fe49aa2546dfb5f047273551926,2019_O,academic,CARCODE_LIM,
SC_018935,stu_96455fe49aa2546dfb5f047273551926,2019_P,academic,CARCODE_LIM,
SC_018936,stu_96455fe49aa2546dfb5f047273551926,2020_P,academic,CARCODE_LIM,
SC_018937,stu_96455fe49aa2546dfb5f047273551926,2020_P,advisory,,CARLBL_CC13F1BB98
SC_018938,stu_96455fe49aa2546dfb5f047273551926,2020_P,diagnostic,,CARLBL_CC13F1BB98
SC_018939,stu_964b65d36688d90756cda6448e26fb61,2021_O,academic,CARCODE_BPM,
SC_018940,stu_964b65d36688d90756cda6448e26fb61,2023_P,academic,CARCODE_BPM,
SC_018941,stu_964b65d36688d90756cda6448e26fb61,2023_P,advisory,,CARLBL_7FF01234A5
SC_018942,stu_964e3b62075eeda5ca65cf846940da0e,2020_O,academic,CARCODE_LIC,
SC_018943,stu_964e3b62075eeda5ca65cf846940da0e,2021_O,academic,CARCODE_LIC,
SC_018944,stu_964e3b62075eeda5ca65cf846940da0e,2021_P,academic,CARCODE_LIC,
SC_018945,stu_964e3b62075eeda5ca65cf846940da0e,2021_P,diagnostic,,
SC_018946,stu_964e3b62075eeda5ca65cf846940da0e,2022_O,academic,CARCODE_LIC,
SC_018947,stu_9656d238c4bd2eae901cebdd2d435bc6,2024_O,academic,CARCODE_LMK,
SC_018948,stu_9656d238c4bd2eae901cebdd2d435bc6,2025_P,academic,CARCODE_LMK,
SC_018949,stu_965c210311bf5740c4268f5811349170,2022_O,advisory,,CARLBL_B3FCCAA8C1
SC_018950,stu_9662f88617d9e7b37ae8c86551d7dd5e,2019_O,academic,CARCODE_LFP,
SC_018951,stu_9662f88617d9e7b37ae8c86551d7dd5e,2019_P,advisory,,CARLBL_F867BE971F
SC_018952,stu_9662f88617d9e7b37ae8c86551d7dd5e,2020_P,academic,CARCODE_LFP,
SC_018953,stu_967433a0e1bbdc24cfce66538c24108b,2020_O,academic,CARCODE_LII,
SC_018954,stu_967433a0e1bbdc24cfce66538c24108b,2021_O,academic,CARCODE_LII,
SC_018955,stu_967433a0e1bbdc24cfce66538c24108b,2021_P,academic,CARCODE_LII,
SC_018956,stu_967433a0e1bbdc24cfce66538c24108b,2021_P,diagnostic,,
SC_018957,stu_967ac8cd0068de568512e3ccba975955,2022_P,academic,CARCODE_LAR,
SC_018958,stu_967cb0b2d016b3e0bf789e44380ba223,2019_O,academic,CARCODE_LBM,
SC_018959,stu_967cb0b2d016b3e0bf789e44380ba223,2019_P,academic,CARCODE_LBM,
SC_018960,stu_967cb0b2d016b3e0bf789e44380ba223,2020_O,academic,CARCODE_LBM,
SC_018961,stu_967cb0b2d016b3e0bf789e44380ba223,2020_P,academic,CARCODE_LBM,
SC_018962,stu_96805f05df20b1d7766b49b7d7476cde,2020_O,academic,CARCODE_LBC,
SC_018963,stu_96805f05df20b1d7766b49b7d7476cde,2021_P,academic,CARCODE_LBC,
SC_018964,stu_96805f05df20b1d7766b49b7d7476cde,2021_P,advisory,,CARLBL_B2CB496E63
SC_018965,stu_96805f05df20b1d7766b49b7d7476cde,2021_P,diagnostic,,CARLBL_B2CB496E63
SC_018966,stu_96805f05df20b1d7766b49b7d7476cde,2022_P,advisory,,CARLBL_B2CB496E63
SC_018967,stu_9682ab0b01dacd01ca2db4f7842b0d48,2021_O,academic,CARCODE_LIM,
SC_018968,stu_9682ab0b01dacd01ca2db4f7842b0d48,2022_P,academic,CARCODE_LIM,
SC_018969,stu_9684a96959563a635fd98e7ade5f608b,2023_O,academic,CARCODE_LAT,
SC_018970,stu_9684a96959563a635fd98e7ade5f608b,2024_O,academic,CARCODE_LAT,
SC_018971,stu_9684a96959563a635fd98e7ade5f608b,2024_P,academic,CARCODE_LAT,
SC_018972,stu_9684a96959563a635fd98e7ade5f608b,2024_P,advisory,,CARLBL_F041EA11A4
SC_018973,stu_9684a96959563a635fd98e7ade5f608b,2025_P,academic,CARCODE_LAT,
SC_018974,stu_968eb36a1966f38035daf5d162bd5937,2019_P,academic,CARCODE_LPA,
SC_018975,stu_9691823df887ad4d1df2951cd8da233b,2025_P,academic,CARCODE_LRI,
SC_018976,stu_96a24e9d83e2571cf4ea0bd829859728,2019_P,academic,CARCODE_LBN,
SC_018977,stu_96a24e9d83e2571cf4ea0bd829859728,2020_O,academic,CARCODE_LBN,
SC_018978,stu_96a24e9d83e2571cf4ea0bd829859728,2020_P,academic,CARCODE_LBN,
SC_018979,stu_96adc82e3ebc7198cccaa955ed9863f9,2019_O,academic,CARCODE_LFA,
SC_018980,stu_96adc82e3ebc7198cccaa955ed9863f9,2019_P,academic,CARCODE_LFA,
SC_018981,stu_96b10fa91340c320a9fb842850c83ef5,2019_O,academic,CARCODE_LQI,
SC_018982,stu_96b10fa91340c320a9fb842850c83ef5,2020_O,academic,CARCODE_LQI,
SC_018983,stu_96b10fa91340c320a9fb842850c83ef5,2020_P,academic,CARCODE_LQI,
SC_018984,stu_96b10fa91340c320a9fb842850c83ef5,2021_P,academic,CARCODE_LQI,
SC_018985,stu_96c148aed60121a30be85c007d878b8d,2024_O,academic,CARCODE_LNM,
SC_018986,stu_96c148aed60121a30be85c007d878b8d,2025_P,academic,CARCODE_LNM,
SC_018987,stu_96c5e29dde1500cd03d4ab6eaf9ba0ea,2021_O,academic,CARCODE_LAT,
SC_018988,stu_96da25e557148d82ba2b44ec48ac1ec9,2022_O,academic,CARCODE_LRT,
SC_018989,stu_96da25e557148d82ba2b44ec48ac1ec9,2022_P,academic,CARCODE_LRT,
SC_018990,stu_96da25e557148d82ba2b44ec48ac1ec9,2023_O,advisory,,CARLBL_ADFF4A692B
SC_018991,stu_96da25e557148d82ba2b44ec48ac1ec9,2023_P,academic,CARCODE_LRT,
SC_018992,stu_96dac2aea48b561cccd71a42298963fc,2019_O,academic,CARCODE_LAD,
SC_018993,stu_96dac2aea48b561cccd71a42298963fc,2019_P,academic,CARCODE_LAD,
SC_018994,stu_96db3b7858a12f71be811166ae71369d,2022_O,academic,CARCODE_LCU,
SC_018995,stu_96db3b7858a12f71be811166ae71369d,2023_P,academic,CARCODE_LCU,
SC_018996,stu_96db4e11819307138b6c2b6cea4e209a,2024_O,academic,CARCODE_LMK,
SC_018997,stu_96db4e11819307138b6c2b6cea4e209a,2025_P,academic,CARCODE_LMK,
SC_018998,stu_96dd4ac3ba30e67d10c390669c145575,2025_P,academic,CARCODE_LPM,
SC_018999,stu_96dfce5ec48ab3e8e5344cd979e31858,2023_O,academic,CARCODE_LHR,
SC_019000,stu_96dfce5ec48ab3e8e5344cd979e31858,2023_O,advisory,,CARLBL_A9326320A2
SC_019001,stu_96dfce5ec48ab3e8e5344cd979e31858,2023_P,advisory,,CARLBL_A9326320A2
SC_019002,stu_96e28dbc6cbe4fff5544084f1290de89,2019_O,academic,CARCODE_LIY,
SC_019003,stu_96e28dbc6cbe4fff5544084f1290de89,2019_P,academic,CARCODE_LIY,
SC_019004,stu_96e28dbc6cbe4fff5544084f1290de89,2019_P,advisory,,CARLBL_B3FCCAA8C1
SC_019005,stu_96ef940ac55d3f8e888dd79ced4c1baa,2022_P,academic,CARCODE_LAR,
SC_019006,stu_96f5cd6a5a18e97aed30829dba514191,2023_O,academic,CARCODE_LBN,
SC_019007,stu_96f5cd6a5a18e97aed30829dba514191,2024_O,academic,CARCODE_LBN,
SC_019008,stu_96f5cd6a5a18e97aed30829dba514191,2025_P,academic,CARCODE_LBN,
SC_019009,stu_96fc3ec2b7dc81bf83c73d32f598ec4b,2024_O,academic,CARCODE_LFP,
SC_019010,stu_96fc3ec2b7dc81bf83c73d32f598ec4b,2025_P,academic,CARCODE_LFP,
SC_019011,stu_96fc9b8d3d213054f82d597b7912e60a,2023_O,academic,CARCODE_LBM,
SC_019012,stu_96fc9b8d3d213054f82d597b7912e60a,2024_O,academic,CARCODE_LBM,
SC_019013,stu_96fc9b8d3d213054f82d597b7912e60a,2024_P,academic,CARCODE_LBM,
SC_019014,stu_96fc9b8d3d213054f82d597b7912e60a,2024_P,diagnostic,,
SC_019015,stu_96ff468acec0d1ced9bfa8a6b2cd37c3,2024_O,academic,CARCODE_LBNM,
SC_019016,stu_96ff468acec0d1ced9bfa8a6b2cd37c3,2025_P,academic,CARCODE_LBNM,
SC_019017,stu_96ffaa3876e2cb237a9fa8f0e3299e4e,2019_O,academic,CARCODE_LDS,
SC_019018,stu_96ffaa3876e2cb237a9fa8f0e3299e4e,2020_P,academic,CARCODE_LDS,
SC_019019,stu_96ffaa3876e2cb237a9fa8f0e3299e4e,2021_P,academic,CARCODE_LDS,
SC_019020,stu_96ffaa3876e2cb237a9fa8f0e3299e4e,2022_O,academic,CARCODE_LDS,
SC_019021,stu_96ffaa3876e2cb237a9fa8f0e3299e4e,2023_P,academic,CARCODE_LDS,
SC_019022,stu_97026a29f126a8a061c70d28a9ad0271,2024_O,academic,CARCODE_LMK,
SC_019023,stu_97026a29f126a8a061c70d28a9ad0271,2025_P,academic,CARCODE_LMK,
SC_019024,stu_970580d45fa8fdcf02546b11634a60bd,2020_O,academic,CARCODE_LAR,
SC_019025,stu_970580d45fa8fdcf02546b11634a60bd,2021_O,academic,CARCODE_LAR,
SC_019026,stu_970580d45fa8fdcf02546b11634a60bd,2021_P,academic,CARCODE_LAR,
SC_019027,stu_970580d45fa8fdcf02546b11634a60bd,2022_O,academic,CARCODE_LAR,
SC_019028,stu_97085db49fca2c07b108c38d46bc9fe8,2024_O,academic,CARCODE_LBM,
SC_019029,stu_97085db49fca2c07b108c38d46bc9fe8,2025_P,academic,CARCODE_LBM,
SC_019030,stu_970a333c15c150376b194ab21c7603bc,2019_O,academic,CARCODE_LIM,
SC_019031,stu_970a333c15c150376b194ab21c7603bc,2020_O,academic,CARCODE_LIM,
SC_019032,stu_970a333c15c150376b194ab21c7603bc,2020_P,academic,CARCODE_LIM,
SC_019033,stu_970a333c15c150376b194ab21c7603bc,2020_P,advisory,,CARLBL_CC13F1BB98
SC_019034,stu_970a333c15c150376b194ab21c7603bc,2020_P,diagnostic,,CARLBL_CC13F1BB98
SC_019035,stu_970ffa021f494c318153757b4dab2273,2024_P,academic,CARCODE_LPA,
SC_019036,stu_970ffa021f494c318153757b4dab2273,2024_P,advisory,,CARLBL_6DD559E116
SC_019037,stu_97117a78e8779da6b984f3a94ce37970,2020_O,academic,CARCODE_LNI,
SC_019038,stu_97117a78e8779da6b984f3a94ce37970,2020_O,advisory,,CARLBL_563A8FB47A
SC_019039,stu_97117a78e8779da6b984f3a94ce37970,2020_P,academic,CARCODE_LNI,
SC_019040,stu_97117a78e8779da6b984f3a94ce37970,2021_P,academic,CARCODE_LNI,
SC_019041,stu_97189d14b1ce7a8068e241ca007e1599,2023_O,academic,CARCODE_LNI,
SC_019042,stu_97189d14b1ce7a8068e241ca007e1599,2024_P,academic,CARCODE_LNI,
SC_019043,stu_971f088cb204cce6aedcb8fb9d31279f,2021_O,academic,CARCODE_LII,
SC_019044,stu_971f088cb204cce6aedcb8fb9d31279f,2022_O,academic,CARCODE_LII,
SC_019045,stu_971f088cb204cce6aedcb8fb9d31279f,2022_P,academic,CARCODE_LII,
SC_019046,stu_971f088cb204cce6aedcb8fb9d31279f,2022_P,diagnostic,,
SC_019047,stu_9724043f3301adf106324e6f11bfd5ac,2020_O,academic,CARCODE_BNI,
SC_019048,stu_972ffa18592aec18bfa2ebe48fd9c010,2019_O,academic,CARCODE_LBM,
SC_019049,stu_972ffa18592aec18bfa2ebe48fd9c010,2020_O,academic,CARCODE_LBM,
SC_019050,stu_972ffa18592aec18bfa2ebe48fd9c010,2020_P,academic,CARCODE_LBM,
SC_019051,stu_972ffa18592aec18bfa2ebe48fd9c010,2020_P,diagnostic,,
SC_019052,stu_973035c0cc48dde86ee6c620d4900637,2022_O,academic,CARCODE_LAD,
SC_019053,stu_973035c0cc48dde86ee6c620d4900637,2023_P,academic,CARCODE_LAD,
SC_019054,stu_973078d525f5130ac91c02007c763f7c,2025_P,academic,CARCODE_LFA,
SC_019055,stu_97332efee468496fd44a94d13dbdbc7e,2024_O,academic,CARCODE_LBN,
SC_019056,stu_97368fe70e33f50b9e8651bdc621e14c,2019_O,academic,CARCODE_LIM,
SC_019057,stu_97368fe70e33f50b9e8651bdc621e14c,2020_O,academic,CARCODE_LIM,
SC_019058,stu_97368fe70e33f50b9e8651bdc621e14c,2020_P,academic,CARCODE_LIM,
SC_019059,stu_97368fe70e33f50b9e8651bdc621e14c,2020_P,diagnostic,,
SC_019060,stu_973c69a175891abc87927c05c25a98f8,2021_O,academic,CARCODE_LEA,
SC_019061,stu_97407146128b1d67f4879dac45616ac7,2019_O,academic,CARCODE_LBM,
SC_019062,stu_97407146128b1d67f4879dac45616ac7,2020_O,academic,CARCODE_LBM,
SC_019063,stu_97407146128b1d67f4879dac45616ac7,2020_P,academic,CARCODE_LBM,
SC_019064,stu_97407146128b1d67f4879dac45616ac7,2020_P,advisory,,CARLBL_D174EB3A71
SC_019065,stu_97407146128b1d67f4879dac45616ac7,2020_P,diagnostic,,CARLBL_D174EB3A71
SC_019066,stu_9741b4bc54d3b415ef352f462801bad7,2019_O,academic,CARCODE_LNI,
SC_019067,stu_9741b4bc54d3b415ef352f462801bad7,2019_O,advisory,,CARLBL_563A8FB47A
SC_019068,stu_9741b4bc54d3b415ef352f462801bad7,2019_P,advisory,,CARLBL_563A8FB47A
SC_019069,stu_9741b4bc54d3b415ef352f462801bad7,2020_O,academic,CARCODE_LNI,
SC_019070,stu_9741b4bc54d3b415ef352f462801bad7,2020_P,academic,CARCODE_LNI,
SC_019071,stu_97423f454ebbd4e4a805aadbc3509908,2020_O,academic,CARCODE_LAT,
SC_019072,stu_97423f454ebbd4e4a805aadbc3509908,2020_O,advisory,,CARLBL_F041EA11A4
SC_019073,stu_97423f454ebbd4e4a805aadbc3509908,2021_O,academic,CARCODE_LAT,
SC_019074,stu_97423f454ebbd4e4a805aadbc3509908,2021_O,advisory,,CARLBL_F041EA11A4
SC_019075,stu_97423f454ebbd4e4a805aadbc3509908,2021_P,academic,CARCODE_LAT,
SC_019076,stu_97423f454ebbd4e4a805aadbc3509908,2021_P,advisory,,CARLBL_F041EA11A4
SC_019077,stu_97423f454ebbd4e4a805aadbc3509908,2021_P,diagnostic,,CARLBL_F041EA11A4
SC_019078,stu_9745c5170b2abfbeb39432a860cd0b12,2020_O,academic,CARCODE_LFB,
SC_019079,stu_9745c5170b2abfbeb39432a860cd0b12,2021_O,academic,CARCODE_LBC,
SC_019080,stu_9745c5170b2abfbeb39432a860cd0b12,2021_P,academic,CARCODE_LFB,
SC_019081,stu_9745c5170b2abfbeb39432a860cd0b12,2021_P,diagnostic,,
SC_019082,stu_9747b7f11514b39dcb08e4f4eac0c484,2022_O,academic,CARCODE_LAR,
SC_019083,stu_9747b7f11514b39dcb08e4f4eac0c484,2022_O,advisory,,CARLBL_1653596C40
SC_019084,stu_9749c39c399a3778e239060b8887f5fa,2019_O,academic,CARCODE_LIM,
SC_019085,stu_9749c39c399a3778e239060b8887f5fa,2020_P,academic,CARCODE_LIM,
SC_019086,stu_9749c39c399a3778e239060b8887f5fa,2020_P,diagnostic,,
SC_019087,stu_9749e4b18cd6249d20397b3941536876,2025_P,academic,CARCODE_LPM,
SC_019088,stu_974dfe519e7834955eb15ead3122e0a7,2020_O,academic,CARCODE_LEF,
SC_019089,stu_974dfe519e7834955eb15ead3122e0a7,2020_O,advisory,,CARLBL_7FCE1E6B4F
SC_019090,stu_9754edaa3e9fa5a9ad9406d432e9b770,2022_O,academic,CARCODE_BNI,
SC_019091,stu_975a3265b24a15b2c9adedd32a67687f,2019_P,advisory,,CARLBL_7FCE1E6B4F
SC_019092,stu_975bb246efe92e2abb092b99821ad81e,2022_O,academic,CARCODE_LPO,
SC_019093,stu_975bb246efe92e2abb092b99821ad81e,2022_P,academic,CARCODE_LPA,
SC_019094,stu_975f216569711181c4495fd82c6a7386,2024_P,academic,CARCODE_LPA,
SC_019095,stu_976ee5633c786e1a043373be0913bf76,2019_P,academic,CARCODE_LPA,
SC_019096,stu_97712d5265ae6419d22363d9cf5a5b25,2019_O,academic,CARCODE_LFP,
SC_019097,stu_97712d5265ae6419d22363d9cf5a5b25,2019_P,academic,CARCODE_LFP,
SC_019098,stu_97712d5265ae6419d22363d9cf5a5b25,2020_P,academic,CARCODE_LFP,
SC_019099,stu_977234bab7fb9673dee994ce5eda29b2,2022_P,academic,CARCODE_LAR,
SC_019100,stu_9774f817a3b51d8bc7c8cd7e5905240f,2024_O,academic,CARCODE_LNI,
SC_019101,stu_9774f817a3b51d8bc7c8cd7e5905240f,2025_P,academic,CARCODE_LNI,
SC_019102,stu_977c6a930fac56ac380652c7868ed221,2021_O,academic,CARCODE_LMT,
SC_019103,stu_977c6a930fac56ac380652c7868ed221,2022_O,academic,CARCODE_LMT,
SC_019104,stu_977c6a930fac56ac380652c7868ed221,2022_P,academic,CARCODE_LMT,
SC_019105,stu_977e203e139dfb4983168930a33a186d,2021_O,academic,CARCODE_LNI,
SC_019106,stu_977e203e139dfb4983168930a33a186d,2022_P,academic,CARCODE_LNI,
SC_019107,stu_977e203e139dfb4983168930a33a186d,2022_P,diagnostic,,
SC_019108,stu_977e203e139dfb4983168930a33a186d,2024_O,academic,CARCODE_LNI,
SC_019109,stu_977e203e139dfb4983168930a33a186d,2025_P,academic,CARCODE_LNI,
SC_019110,stu_977e73f335832b43785797e25117af11,2025_P,academic,CARCODE_LPM,
SC_019111,stu_977e73f335832b43785797e25117af11,2025_P,academic,CARCODE_LRP,
SC_019112,stu_977f31564252b72140411ba5cd6df250,2023_O,academic,CARCODE_LIM,
SC_019113,stu_977f31564252b72140411ba5cd6df250,2024_O,academic,CARCODE_LIM,
SC_019114,stu_977f31564252b72140411ba5cd6df250,2024_P,academic,CARCODE_LIM,
SC_019115,stu_977f31564252b72140411ba5cd6df250,2024_P,diagnostic,,
SC_019116,stu_977f31564252b72140411ba5cd6df250,2025_P,academic,CARCODE_LIM,
SC_019117,stu_978236597bb5220d0f84eeca06e1ac2c,2023_O,academic,CARCODE_LFA,
SC_019118,stu_978236597bb5220d0f84eeca06e1ac2c,2023_O,advisory,,CARLBL_783067A8AC
SC_019119,stu_978236597bb5220d0f84eeca06e1ac2c,2023_P,advisory,,CARLBL_783067A8AC
SC_019120,stu_978236597bb5220d0f84eeca06e1ac2c,2024_O,academic,CARCODE_LFA,
SC_019121,stu_978236597bb5220d0f84eeca06e1ac2c,2024_P,academic,CARCODE_LFA,
SC_019122,stu_978236597bb5220d0f84eeca06e1ac2c,2025_P,academic,CARCODE_LFA,
SC_019123,stu_978cc7a948a361f94f7cf2699d0879b9,2024_O,academic,CARCODE_LII,
SC_019124,stu_978cc7a948a361f94f7cf2699d0879b9,2025_P,academic,CARCODE_LII,
SC_019125,stu_978ce78cfc1291af950a0bc481670c04,2019_O,academic,CARCODE_LEC,
SC_019126,stu_978ce78cfc1291af950a0bc481670c04,2020_O,academic,CARCODE_LEC,
SC_019127,stu_978ce78cfc1291af950a0bc481670c04,2020_P,academic,CARCODE_LEC,
SC_019128,stu_978ce78cfc1291af950a0bc481670c04,2020_P,diagnostic,,
SC_019129,stu_978ce78cfc1291af950a0bc481670c04,2022_P,academic,CARCODE_LBN,
SC_019130,stu_97963c2bf65bcad35b270f54550b1c33,2019_O,academic,CARCODE_LII,
SC_019131,stu_97963c2bf65bcad35b270f54550b1c33,2019_P,academic,CARCODE_LII,
SC_019132,stu_97970838b1d8841cc40a349187431943,2022_O,academic,CARCODE_LEC,
SC_019133,stu_97a261d6d1636bb81b9405860fccfa87,2023_O,academic,CARCODE_LBM,
SC_019134,stu_97a261d6d1636bb81b9405860fccfa87,2024_O,academic,CARCODE_LBM,
SC_019135,stu_97a261d6d1636bb81b9405860fccfa87,2024_P,academic,CARCODE_LBM,
SC_019136,stu_97a261d6d1636bb81b9405860fccfa87,2024_P,diagnostic,,
SC_019137,stu_97ac8ba1ac2fd26174f79d59e1ac5e65,2020_O,academic,CARCODE_LEC,
SC_019138,stu_97ac8ba1ac2fd26174f79d59e1ac5e65,2021_O,academic,CARCODE_LEC,
SC_019139,stu_97ac8ba1ac2fd26174f79d59e1ac5e65,2021_P,academic,CARCODE_LEC,
SC_019140,stu_97ac8ba1ac2fd26174f79d59e1ac5e65,2021_P,diagnostic,,
SC_019141,stu_97b011fa0861f76b62a789aa40e2ce03,2021_O,academic,CARCODE_LHR,
SC_019142,stu_97c776185d3d4d12b4122f41d4e1a1b4,2021_O,academic,CARCODE_LEF,
SC_019143,stu_97d49b171f9ac35159a21f8554932464,2023_O,academic,CARCODE_LBM,
SC_019144,stu_97d49b171f9ac35159a21f8554932464,2023_O,advisory,,CARLBL_D174EB3A71
SC_019145,stu_97d49b171f9ac35159a21f8554932464,2023_P,advisory,,CARLBL_D174EB3A71
SC_019146,stu_97d49b171f9ac35159a21f8554932464,2024_O,academic,CARCODE_LBM,
SC_019147,stu_97d49b171f9ac35159a21f8554932464,2024_P,academic,CARCODE_LBM,
SC_019148,stu_97d49b171f9ac35159a21f8554932464,2024_P,diagnostic,,CARLBL_D174EB3A71
SC_019149,stu_97e2ea3e0b8c728dccabc2876fb4aa0a,2023_O,academic,CARCODE_LFB,
SC_019150,stu_97e2ea3e0b8c728dccabc2876fb4aa0a,2024_P,academic,CARCODE_LFB,
SC_019151,stu_97e2ea3e0b8c728dccabc2876fb4aa0a,2024_P,diagnostic,,
SC_019152,stu_97ebb092eafb60d9242e1efc69dd9448,2019_O,academic,CARCODE_LAT,
SC_019153,stu_97ebb092eafb60d9242e1efc69dd9448,2020_O,academic,CARCODE_LAT,
SC_019154,stu_97ebb092eafb60d9242e1efc69dd9448,2020_P,academic,CARCODE_LAT,
SC_019155,stu_97ebb092eafb60d9242e1efc69dd9448,2020_P,diagnostic,,
SC_019156,stu_97ebb092eafb60d9242e1efc69dd9448,2021_O,academic,CARCODE_LAT,
SC_019157,stu_97f05e8fc338b31467de633e99460c55,2022_O,academic,CARCODE_LBM,
SC_019158,stu_97f05e8fc338b31467de633e99460c55,2022_O,advisory,,CARLBL_D174EB3A71
SC_019159,stu_97f05e8fc338b31467de633e99460c55,2023_O,academic,CARCODE_LBM,
SC_019160,stu_97f05e8fc338b31467de633e99460c55,2023_O,advisory,,CARLBL_D174EB3A71
SC_019161,stu_97f05e8fc338b31467de633e99460c55,2023_P,academic,CARCODE_LBM,
SC_019162,stu_97f05e8fc338b31467de633e99460c55,2023_P,advisory,,CARLBL_D174EB3A71
SC_019163,stu_97f05e8fc338b31467de633e99460c55,2023_P,diagnostic,,CARLBL_D174EB3A71
SC_019164,stu_97f05e8fc338b31467de633e99460c55,2024_P,advisory,,CARLBL_D174EB3A71
SC_019165,stu_97f05e8fc338b31467de633e99460c55,2025_P,academic,CARCODE_LBC,
SC_019166,stu_97f211e047b5f0654e039ab16fee8dbb,2023_P,advisory,,CARLBL_8574A520E3
SC_019167,stu_980dc997668e3fa6cc24d0e067926ec5,2020_O,academic,CARCODE_LAR,
SC_019168,stu_98123545486cc9be6867105f7e74e88b,2019_O,academic,CARCODE_LEC,
SC_019169,stu_98123545486cc9be6867105f7e74e88b,2019_O,advisory,,CARLBL_255574A75E
SC_019170,stu_98123545486cc9be6867105f7e74e88b,2019_P,academic,CARCODE_LEC,
SC_019171,stu_98123545486cc9be6867105f7e74e88b,2019_P,advisory,,CARLBL_255574A75E
SC_019172,stu_981b31944a7af0b1ce8be21bf4344a94,2019_O,advisory,,CARLBL_F041EA11A4
SC_019173,stu_981b5459066a457bf313552e5d229491,2023_O,academic,CARCODE_BNI,
SC_019174,stu_981c394ac740fc05ac56d80c905c6784,2020_O,academic,CARCODE_LHR,
SC_019175,stu_981c394ac740fc05ac56d80c905c6784,2021_O,academic,CARCODE_LHR,
SC_019176,stu_98337bafb3b2fe922626202b2a79b1d9,2023_O,academic,CARCODE_LMK,
SC_019177,stu_98337bafb3b2fe922626202b2a79b1d9,2024_O,academic,CARCODE_LMK,
SC_019178,stu_98337bafb3b2fe922626202b2a79b1d9,2024_P,academic,CARCODE_LMK,
SC_019179,stu_9839aa1f74ff65fb42cdd61c7ffada2e,2019_P,academic,CARCODE_LNA,
SC_019180,stu_983e83ef2ae0ef452fb24904647c6310,2024_O,academic,CARCODE_LRT,
SC_019181,stu_983e83ef2ae0ef452fb24904647c6310,2025_P,academic,CARCODE_LRT,
SC_019182,stu_9840bc164b503833e45ebddc948d8cbf,2021_P,academic,CARCODE_LPA,
SC_019183,stu_9840e8c4e6280693ac87d48a9a6d445a,2024_O,academic,CARCODE_LNI,
SC_019184,stu_9840e8c4e6280693ac87d48a9a6d445a,2025_P,academic,CARCODE_LNI,
SC_019185,stu_9842b0792e9a32ab110111b7651a6df1,2023_O,academic,CARCODE_LPM,
SC_019186,stu_9842b0792e9a32ab110111b7651a6df1,2023_P,academic,CARCODE_LPM,
SC_019187,stu_984e7f309909b0e7b8b6c8243fd6546a,2021_O,academic,CARCODE_LBN,
SC_019188,stu_984e7f309909b0e7b8b6c8243fd6546a,2021_O,advisory,,CARLBL_41179F062D
SC_019189,stu_984e7f309909b0e7b8b6c8243fd6546a,2021_P,advisory,,CARLBL_41179F062D
SC_019190,stu_984e7f309909b0e7b8b6c8243fd6546a,2022_O,academic,CARCODE_LBN,
SC_019191,stu_984e7f309909b0e7b8b6c8243fd6546a,2022_O,advisory,,CARLBL_41179F062D
SC_019192,stu_984e7f309909b0e7b8b6c8243fd6546a,2022_P,academic,CARCODE_LBN,
SC_019193,stu_984e7f309909b0e7b8b6c8243fd6546a,2022_P,advisory,,CARLBL_41179F062D
SC_019194,stu_984fd1556913908c25edb329458dbea4,2020_O,academic,CARCODE_LEC,
SC_019195,stu_98563ab0b1c26ec8a56ca7f157eaa98e,2019_O,advisory,,CARLBL_28FD56FF33
SC_019196,stu_985b36c92e5bd3414ab597ce3ee354cc,2023_P,academic,CARCODE_LPM,
SC_019197,stu_985b36c92e5bd3414ab597ce3ee354cc,2023_P,advisory,,CARLBL_7FF01234A5
SC_019198,stu_9860fe8c57be52982a4474022c91b00b,2020_O,academic,CARCODE_LBN,
SC_019199,stu_9860fe8c57be52982a4474022c91b00b,2021_O,academic,CARCODE_LBN,
SC_019200,stu_9860fe8c57be52982a4474022c91b00b,2021_P,academic,CARCODE_LBN,
SC_019201,stu_9860fe8c57be52982a4474022c91b00b,2023_P,academic,CARCODE_LBN,
SC_019202,stu_986abfcab52a3f42de6d78f46ff37b41,2022_O,advisory,,CARLBL_9FDFCF684F
SC_019203,stu_986abfcab52a3f42de6d78f46ff37b41,2022_P,advisory,,CARLBL_9FDFCF684F
SC_019204,stu_9874bd0530cd4d75e9d9b16c54f9eabb,2024_O,academic,CARCODE_LII,
SC_019205,stu_9874bd0530cd4d75e9d9b16c54f9eabb,2025_P,academic,CARCODE_LII,
SC_019206,stu_987b5d7e12c888ea5caaba4d356feaa4,2024_O,academic,CARCODE_LNI,
SC_019207,stu_987b5d7e12c888ea5caaba4d356feaa4,2025_P,academic,CARCODE_LNI,
SC_019208,stu_987dd7afcab1280e7e92b4d2a28d5d32,2021_O,academic,CARCODE_LAD,
SC_019209,stu_987dd7afcab1280e7e92b4d2a28d5d32,2022_P,academic,CARCODE_LAD,
