attempt_id,student_id,career_code_id,term_id,attempt_number,course_code,subject_id,grade,instructor_id,subject_mapping_method
ATTEMPT_016871,stu_bde3ff32e98395bae879c32637477ca5,CARCODE_LRI,2022_P,0,MAT1052,SUBJ_ESTADISTICA_PARA_CIENCIAS_SOCIALES,9.3,prof_6d902acac7aec87c79c67d30b5110891,description_only
ATTEMPT_016872,stu_2afdaf50f72079fac48fcc6a230faa9e,CARCODE_LRI,2022_P,0,MAT1052,SUBJ_ESTADISTICA_PARA_CIENCIAS_SOCIALES,9.6,prof_6d902acac7aec87c79c67d30b5110891,description_only
ATTEMPT_016873,stu_d5d2ebf31c5cadb8f307801c94f4d996,CARCODE_LPT,2022_P,0,MAT1052,SUBJ_ESTADISTICA_PARA_CIENCIAS_SOCIALES,8.6,prof_6d902acac7aec87c79c67d30b5110891,description_only
ATTEMPT_016874,stu_f4ff71f8e9696f858852c7a34ca97b1a,CARCODE_LEA,2022_P,0,MAT1052,SUBJ_ESTADISTICA_PARA_CIENCIAS_SOCIALES,8.7,prof_6d902acac7aec87c79c67d30b5110891,description_only
ATTEMPT_016875,stu_018f1e7495194d683e9cc6ffda8dd565,CARCODE_LRM,2022_P,0,MAT1052,SUBJ_ESTADISTICA_PARA_CIENCIAS_SOCIALES,9.1,prof_6d902acac7aec87c79c67d30b5110891,description_only
ATTEMPT_016876,stu_62d6ec5c59ff6edcab90ef6b3b0a3a1c,CARCODE_LPA,2022_P,0,MAT1052,SUBJ_ESTADISTICA_PARA_CIENCIAS_SOCIALES,8.9,prof_6d902acac7aec87c79c67d30b5110891,description_only
ATTEMPT_016877,stu_fa113d5fc3f96e72fdb5e270c39bbdb4,CARCODE_LPM,2022_P,0,MAT1052,SUBJ_ESTADISTICA_PARA_CIENCIAS_SOCIALES,4.8,prof_6d902acac7aec87c79c67d30b5110891,description_only
ATTEMPT_016878,stu_bc0afbd39871c883303e02b2b7f9d74e,CARCODE_LPT,2022_P,0,MAT1052,SUBJ_ESTADISTICA_PARA_CIENCIAS_SOCIALES,8,prof_6d902acac7aec87c79c67d30b5110891,description_only
ATTEMPT_016879,stu_c27de19b27dfd3e4b3bfd1ca72888cce,CARCODE_LII,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,9.5,prof_3ef2706acd3998e15f09f45b6820d2bb,catalog_code_name_exact
ATTEMPT_016880,stu_610272b3abf592b48d3ed52c3fe989e3,CARCODE_LMT,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,BV,prof_3ef2706acd3998e15f09f45b6820d2bb,catalog_code_name_exact
ATTEMPT_016881,stu_aa7b61ee1ee539025e4ea9d79c2db23b,CARCODE_LMT,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,7,prof_3ef2706acd3998e15f09f45b6820d2bb,catalog_code_name_exact
ATTEMPT_016882,stu_ab09b314ad4d9cbdcad3c3a906711d58,CARCODE_LCN,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,BV,prof_3ef2706acd3998e15f09f45b6820d2bb,catalog_code_name_exact
ATTEMPT_016883,stu_8633a3b821ad7e04db52f103cb35eb31,CARCODE_LBM,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,9.3,prof_3ef2706acd3998e15f09f45b6820d2bb,catalog_code_name_exact
ATTEMPT_016884,stu_56c2a329d6251ff1aefa95e3da52703e,CARCODE_LCN,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,BV,prof_3ef2706acd3998e15f09f45b6820d2bb,catalog_code_name_exact
ATTEMPT_016885,stu_c25874a81d5a6aa10d71dae67a6cd521,CARCODE_LMT,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,8.3,prof_3ef2706acd3998e15f09f45b6820d2bb,catalog_code_name_exact
ATTEMPT_016886,stu_5832b0d253e8bab5d5701b13c75f1802,CARCODE_LNM,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,RT,prof_3ef2706acd3998e15f09f45b6820d2bb,catalog_code_name_exact
ATTEMPT_016887,stu_5cd82ca84a1013081c55d047069c54bf,CARCODE_LBM,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,BV,prof_3ef2706acd3998e15f09f45b6820d2bb,catalog_code_name_exact
ATTEMPT_016888,stu_5499a07b8c2f7069b9dead9aa3e33dcc,CARCODE_LAD,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,BV,prof_3ef2706acd3998e15f09f45b6820d2bb,catalog_code_name_exact
ATTEMPT_016889,stu_5499a07b8c2f7069b9dead9aa3e33dcc,CARCODE_LNI,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,BV,prof_3ef2706acd3998e15f09f45b6820d2bb,catalog_code_name_exact
ATTEMPT_016890,stu_7d92ad4e11d9e9c745bc8ebdae2f8011,CARCODE_LII,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,BV,prof_3ef2706acd3998e15f09f45b6820d2bb,catalog_code_name_exact
ATTEMPT_016891,stu_0d0bad56024fe187cc21312c39c1b1fe,CARCODE_BNI,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,4.5,prof_3ef2706acd3998e15f09f45b6820d2bb,catalog_code_name_exact
ATTEMPT_016892,stu_181c83658e8d00737b668085a5a55e68,CARCODE_LIS,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,8.8,prof_3ef2706acd3998e15f09f45b6820d2bb,catalog_code_name_exact
ATTEMPT_016893,stu_707bdbbb4fd001cd6e7c9b9d4b324cc2,CARCODE_LMT,2025_P,0,MAT1022,SUBJ_CALCULO_I,0,prof_4edff3c928f46070b0dbb3ba79f26ead,catalog_code_name_exact
ATTEMPT_016894,stu_e35d475c58fa10b5d2514bf3051cdc79,CARCODE_LIS,2025_P,0,MAT1022,SUBJ_CALCULO_I,8.8,prof_4edff3c928f46070b0dbb3ba79f26ead,catalog_code_name_exact
ATTEMPT_016895,stu_d04c0511e864fae0b42233bcba3f7cdd,CARCODE_LAD,2025_P,0,MAT1022,SUBJ_CALCULO_I,10,prof_4edff3c928f46070b0dbb3ba79f26ead,catalog_code_name_exact
ATTEMPT_016896,stu_7629247f9d3df5a9b6d96daf274d3ffe,CARCODE_LQI,2025_P,0,MAT1022,SUBJ_CALCULO_I,8.6,prof_4edff3c928f46070b0dbb3ba79f26ead,catalog_code_name_exact
ATTEMPT_016897,stu_5ccb12fc02f19cad06ece8e9b5d8c5ec,CARCODE_LIM,2025_P,0,MAT1022,SUBJ_CALCULO_I,RT,prof_4edff3c928f46070b0dbb3ba79f26ead,catalog_code_name_exact
ATTEMPT_016898,stu_498d8e647005093d9e0c597a92fa674e,CARCODE_LIS,2025_P,0,MAT1022,SUBJ_CALCULO_I,8.9,prof_4edff3c928f46070b0dbb3ba79f26ead,catalog_code_name_exact
ATTEMPT_016899,stu_95854d7985e8be547ad9ea4d53423233,CARCODE_LNM,2025_P,0,MAT1022,SUBJ_CALCULO_I,5.1,prof_4edff3c928f46070b0dbb3ba79f26ead,catalog_code_name_exact
ATTEMPT_016900,stu_e378e42afd03e6ebe82cb295ef46d928,CARCODE_LMT,2025_P,0,MAT1022,SUBJ_CALCULO_I,BV,prof_4edff3c928f46070b0dbb3ba79f26ead,catalog_code_name_exact
ATTEMPT_016901,stu_9ba393f6cdf9dac324bcbd7b7f1ec9da,CARCODE_LNI,2025_P,0,MAT1022,SUBJ_CALCULO_I,7.3,prof_4edff3c928f46070b0dbb3ba79f26ead,catalog_code_name_exact
ATTEMPT_016902,stu_56e3ff32e4b2416857953c474348ac96,CARCODE_LIS,2025_P,0,MAT1022,SUBJ_CALCULO_I,BV,prof_4edff3c928f46070b0dbb3ba79f26ead,catalog_code_name_exact
ATTEMPT_016903,stu_9577b3db4103fa1c59c05b6d663e2ddf,CARCODE_LAD,2025_P,0,MAT1022,SUBJ_CALCULO_I,6.4,prof_4edff3c928f46070b0dbb3ba79f26ead,catalog_code_name_exact
ATTEMPT_016904,stu_7709003fe82bd02af0fc2da28526f438,CARCODE_LBC,2025_P,0,MAT1022,SUBJ_CALCULO_I,8.5,prof_4edff3c928f46070b0dbb3ba79f26ead,catalog_code_name_exact
ATTEMPT_016905,stu_c7b623961d46f5efd59b721028ad8ed0,CARCODE_LII,2025_P,0,MAT1022,SUBJ_CALCULO_I,7.8,prof_4edff3c928f46070b0dbb3ba79f26ead,catalog_code_name_exact
ATTEMPT_016906,stu_b042f4f822d96775dee7a9e4a076288f,CARCODE_LIC,2025_P,0,MAT1022,SUBJ_CALCULO_I,4.8,prof_4edff3c928f46070b0dbb3ba79f26ead,catalog_code_name_exact
ATTEMPT_016907,stu_0c88d6b0e10e6bd2d3c661dcd84e6a9b,CARCODE_LEC,2025_P,0,MAT1022,SUBJ_CALCULO_I,7.5,prof_4edff3c928f46070b0dbb3ba79f26ead,catalog_code_name_exact
ATTEMPT_016908,stu_9b460ff62f5235886acaa0f05c4a0093,CARCODE_LIS,2025_P,0,MAT1022,SUBJ_CALCULO_I,10,prof_4edff3c928f46070b0dbb3ba79f26ead,catalog_code_name_exact
ATTEMPT_016909,stu_f6f22cf5a97adc08d9bda9e552af10f0,CARCODE_LNI,2025_P,0,MAT1022,SUBJ_CALCULO_I,BV,prof_4edff3c928f46070b0dbb3ba79f26ead,catalog_code_name_exact
ATTEMPT_016910,stu_21e15d6f981d5494a8f4c408475c3a12,CARCODE_LFB,2025_P,0,MAT1022,SUBJ_CALCULO_I,RT,prof_4edff3c928f46070b0dbb3ba79f26ead,catalog_code_name_exact
ATTEMPT_016911,stu_c0d8e69d1d927f82998617a872a19ae4,CARCODE_LNI,2025_P,0,MAT1022,SUBJ_CALCULO_I,7.6,prof_4edff3c928f46070b0dbb3ba79f26ead,catalog_code_name_exact
ATTEMPT_016912,stu_0c96c1435aa5a8eee2c3bb9a4a5ed50f,CARCODE_LIC,2025_P,0,MAT1022,SUBJ_CALCULO_I,8.5,prof_4edff3c928f46070b0dbb3ba79f26ead,catalog_code_name_exact
ATTEMPT_016913,stu_f0b59c0c9de37e2982a894f18b06c51d,CARCODE_LNM,2025_P,0,MAT1022,SUBJ_CALCULO_I,8.2,prof_4edff3c928f46070b0dbb3ba79f26ead,catalog_code_name_exact
ATTEMPT_016914,stu_da7ff59dfc4dac37744d4f7e3c779f6c,CARCODE_LIC,2025_P,0,MAT1022,SUBJ_CALCULO_I,7,prof_4edff3c928f46070b0dbb3ba79f26ead,catalog_code_name_exact
ATTEMPT_016915,stu_61c86090c1c2f43800c1e3d7ec273c3b,CARCODE_LQI,2025_P,0,MAT1022,SUBJ_CALCULO_I,8.5,prof_4edff3c928f46070b0dbb3ba79f26ead,catalog_code_name_exact
ATTEMPT_016916,stu_b555390336758652ff09cea9540b564a,CARCODE_LBC,2025_P,0,MAT1022,SUBJ_CALCULO_I,10,prof_4edff3c928f46070b0dbb3ba79f26ead,catalog_code_name_exact
ATTEMPT_016917,stu_56341328ec000c76b0cf3cc899737010,CARCODE_LEC,2025_P,0,MAT1022,SUBJ_CALCULO_I,10,prof_4edff3c928f46070b0dbb3ba79f26ead,catalog_code_name_exact
ATTEMPT_016918,stu_9623f3c9ed650e77ececaaaaed4787f4,CARCODE_LCS,2025_P,0,MAT1022,SUBJ_CALCULO_I,9.3,prof_4edff3c928f46070b0dbb3ba79f26ead,catalog_code_name_exact
ATTEMPT_016919,stu_816afd3afa85bb264887f60fe1825da5,CARCODE_LFA,2025_P,0,MAT1022,SUBJ_CALCULO_I,10,prof_4edff3c928f46070b0dbb3ba79f26ead,catalog_code_name_exact
ATTEMPT_016920,stu_c01d988de448cf64ce6d13954506875c,CARCODE_LBM,2025_P,0,MAT1022,SUBJ_CALCULO_I,10,prof_4edff3c928f46070b0dbb3ba79f26ead,catalog_code_name_exact
ATTEMPT_016921,stu_228b5944553629d242f469f20cadee1d,CARCODE_LMT,2025_P,0,MAT1022,SUBJ_CALCULO_I,RT,prof_4edff3c928f46070b0dbb3ba79f26ead,catalog_code_name_exact
ATTEMPT_016922,stu_63aa78a6e564c12f5078a71dd5a6a566,CARCODE_LEC,2025_P,0,MAT1022,SUBJ_CALCULO_I,8,prof_4edff3c928f46070b0dbb3ba79f26ead,catalog_code_name_exact
ATTEMPT_016923,stu_adad7ebafa5190ce6cb5362b931e90e9,CARCODE_LMT,2025_P,0,MAT1032,SUBJ_ALGEBRA_LINEAL,EQV,,catalog_code_name_exact
ATTEMPT_016924,stu_dd2a5ac1ab91306cb8a35ec13f60d05b,CARCODE_LBM,2025_P,0,MAT1032,SUBJ_ALGEBRA_LINEAL,EQV,,catalog_code_name_exact
ATTEMPT_016925,stu_9611834db5e7cb9d5ce114a063c9bcf6,CARCODE_LAR,2021_P,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,8.1,prof_364b28f8e14c311d9e3e6f8d27d8fe70,catalog_code_name_exact
ATTEMPT_016926,stu_338bfc4407ed90ef412bbf3c1a36bce4,CARCODE_BNI,2021_P,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,BV,prof_364b28f8e14c311d9e3e6f8d27d8fe70,catalog_code_name_exact
ATTEMPT_016927,stu_d4fce6c86e8ba7b483cbca872239032a,CARCODE_LAR,2021_P,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,9,prof_364b28f8e14c311d9e3e6f8d27d8fe70,catalog_code_name_exact
ATTEMPT_016928,stu_9a5d52bf735db05b8e07e608836bea3a,CARCODE_LCS,2021_P,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,10,prof_364b28f8e14c311d9e3e6f8d27d8fe70,catalog_code_name_exact
ATTEMPT_016929,stu_b263499ad6673e8a692e5f782bb94463,CARCODE_LNI,2021_P,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,8.5,prof_364b28f8e14c311d9e3e6f8d27d8fe70,catalog_code_name_exact
ATTEMPT_016930,stu_f66857416d68e99d2a7a96efdd44e368,CARCODE_LBN,2021_P,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,8.5,prof_364b28f8e14c311d9e3e6f8d27d8fe70,catalog_code_name_exact
ATTEMPT_016931,stu_970580d45fa8fdcf02546b11634a60bd,CARCODE_LAR,2021_P,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,5.5,prof_364b28f8e14c311d9e3e6f8d27d8fe70,catalog_code_name_exact
ATTEMPT_016932,stu_3839e3865145469e7f1b61cc7be951c9,CARCODE_LMK,2021_P,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,9.2,prof_364b28f8e14c311d9e3e6f8d27d8fe70,catalog_code_name_exact
ATTEMPT_016933,stu_0180120f0510d03b61209106e3b7ca98,CARCODE_LIS,2021_P,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,10,prof_364b28f8e14c311d9e3e6f8d27d8fe70,catalog_code_name_exact
ATTEMPT_016934,stu_b86a08173c4e7e3f0f8d4ac08bdd573c,CARCODE_LIS,2021_P,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,9.9,prof_364b28f8e14c311d9e3e6f8d27d8fe70,catalog_code_name_exact
ATTEMPT_016935,stu_f0747ce077efb16c0a8bcbf199eb2bfc,CARCODE_LCU,2021_P,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,BV,prof_364b28f8e14c311d9e3e6f8d27d8fe70,catalog_code_name_exact
ATTEMPT_016936,stu_5883afa70aee970c0ff7cb7bfb2f6729,CARCODE_LMT,2021_P,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,10,prof_364b28f8e14c311d9e3e6f8d27d8fe70,catalog_code_name_exact
ATTEMPT_016937,stu_bc13c8f1bc0872782f712de2981ac592,CARCODE_LRT,2021_P,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,9.7,prof_364b28f8e14c311d9e3e6f8d27d8fe70,catalog_code_name_exact
ATTEMPT_016938,stu_be314bc5d1691007ecdefabb2e1bd50d,CARCODE_LBN,2021_P,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,3,prof_364b28f8e14c311d9e3e6f8d27d8fe70,catalog_code_name_exact
ATTEMPT_016939,stu_613cda9457aab5ebb14cf20c28fc751a,CARCODE_LBI,2021_P,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,BV,prof_364b28f8e14c311d9e3e6f8d27d8fe70,catalog_code_name_exact
ATTEMPT_016940,stu_061a36c0fc16800ca75e22e3af40c7a3,CARCODE_LIS,2021_P,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,10,prof_364b28f8e14c311d9e3e6f8d27d8fe70,catalog_code_name_exact
ATTEMPT_016941,stu_1ec5e21f1f49e6a4ca63029bf7841535,CARCODE_LMK,2021_P,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,8.4,prof_364b28f8e14c311d9e3e6f8d27d8fe70,catalog_code_name_exact
ATTEMPT_016942,stu_2245b80782241161572b4d463aa0b777,CARCODE_LIS,2021_P,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,10,prof_364b28f8e14c311d9e3e6f8d27d8fe70,catalog_code_name_exact
ATTEMPT_016943,stu_4530661cce504138804461fd477e645b,CARCODE_LIM,2021_P,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,9,prof_3c198f7af4152eea1acb9c1706d41a62,catalog_code_name_exact
ATTEMPT_016944,stu_8f480b71047bceeae29c11e258f963e8,CARCODE_LQI,2021_P,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,9.1,prof_3c198f7af4152eea1acb9c1706d41a62,catalog_code_name_exact
ATTEMPT_016945,stu_b603c0bb65c8b6d62026ed6d3ce925bb,CARCODE_LBN,2021_P,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,9.1,prof_3c198f7af4152eea1acb9c1706d41a62,catalog_code_name_exact
ATTEMPT_016946,stu_4d72076bf274859899efe74da8448d49,CARCODE_LAD,2021_P,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,8.7,prof_3c198f7af4152eea1acb9c1706d41a62,catalog_code_name_exact
ATTEMPT_016947,stu_7816a2acfd41cb2ce84a3fbd784ba75e,CARCODE_LPA,2021_P,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,9.1,prof_3c198f7af4152eea1acb9c1706d41a62,catalog_code_name_exact
ATTEMPT_016948,stu_43d5ead8a3d34d9ac2dd648cf25a0a71,CARCODE_LBN,2021_P,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,8.8,prof_3c198f7af4152eea1acb9c1706d41a62,catalog_code_name_exact
ATTEMPT_016949,stu_4a61b43b076995f0dda86612f8a9c48b,CARCODE_LCN,2021_P,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,8.4,prof_3c198f7af4152eea1acb9c1706d41a62,catalog_code_name_exact
ATTEMPT_016950,stu_4129c992dd56a9fc94716053295c96b6,CARCODE_LNA,2021_P,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,7.8,prof_3c198f7af4152eea1acb9c1706d41a62,catalog_code_name_exact
ATTEMPT_016951,stu_beeae4987f6579e9a0f6af5f188cdd9b,CARCODE_LAR,2021_P,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,9,prof_3c198f7af4152eea1acb9c1706d41a62,catalog_code_name_exact
ATTEMPT_016952,stu_cc1be14de6b4c2392925a90cf4bb4a47,CARCODE_LHR,2021_P,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,8.8,prof_3c198f7af4152eea1acb9c1706d41a62,catalog_code_name_exact
ATTEMPT_016953,stu_a085c00451b2e2b137330c04fe617017,CARCODE_LFP,2021_P,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,9.4,prof_3c198f7af4152eea1acb9c1706d41a62,catalog_code_name_exact
ATTEMPT_016954,stu_089081776550fab903d13fadc275d905,CARCODE_LIM,2021_P,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,1.8,prof_3c198f7af4152eea1acb9c1706d41a62,catalog_code_name_exact
ATTEMPT_016955,stu_254f7f052b6ccfa861d9383630199253,CARCODE_LIM,2021_P,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,9.1,prof_3c198f7af4152eea1acb9c1706d41a62,catalog_code_name_exact
ATTEMPT_016956,stu_a2cff62eb6fd5ff516de304930dab6b2,CARCODE_LIS,2021_P,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,7.2,prof_3c198f7af4152eea1acb9c1706d41a62,catalog_code_name_exact
ATTEMPT_016957,stu_6e9a585926e2d45aba1f74ed21bd50b6,CARCODE_LEC,2021_P,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,8.6,prof_3c198f7af4152eea1acb9c1706d41a62,catalog_code_name_exact
ATTEMPT_016958,stu_81e031eef48b3c8befa877571936f846,CARCODE_LBC,2021_P,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,8.7,prof_3c198f7af4152eea1acb9c1706d41a62,catalog_code_name_exact
ATTEMPT_016959,stu_7c6604166caf684b4baba8be0d785377,CARCODE_LNM,2021_P,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,8.5,prof_3c198f7af4152eea1acb9c1706d41a62,catalog_code_name_exact
ATTEMPT_016960,stu_5ba1df35e97c38c9fa5dd3d0fbd4d223,CARCODE_LEC,2021_P,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,9.4,prof_3c198f7af4152eea1acb9c1706d41a62,catalog_code_name_exact
ATTEMPT_016961,stu_2f4ebe1d58d164a8022a8210ea65b76c,CARCODE_LMT,2021_P,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,8.5,prof_3c198f7af4152eea1acb9c1706d41a62,catalog_code_name_exact
ATTEMPT_016962,stu_74f11e5129e1c8088d50152a74fd8163,CARCODE_LIM,2021_P,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,RT,prof_3c198f7af4152eea1acb9c1706d41a62,catalog_code_name_exact
ATTEMPT_016963,stu_088907e2c124d3be3b4a8cf322c99061,CARCODE_LAR,2021_P,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,9.4,prof_3c198f7af4152eea1acb9c1706d41a62,catalog_code_name_exact
ATTEMPT_016964,stu_4ff9fafc965170473bbe5fc82200caf4,CARCODE_LNI,2021_P,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,8.3,prof_3c198f7af4152eea1acb9c1706d41a62,catalog_code_name_exact
ATTEMPT_016965,stu_88da6794cdb7769ee96e59e1cffef2fb,CARCODE_LAD,2021_P,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,6.3,prof_3c198f7af4152eea1acb9c1706d41a62,catalog_code_name_exact
ATTEMPT_016966,stu_6cf03dad30b32dbdd2bdec17863d49c3,CARCODE_LAT,2021_P,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,9.5,prof_3c198f7af4152eea1acb9c1706d41a62,catalog_code_name_exact
ATTEMPT_016967,stu_02dc27bb9ba26c8cc629495b1ce247e5,CARCODE_LAR,2021_P,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,9.5,prof_3c198f7af4152eea1acb9c1706d41a62,catalog_code_name_exact
ATTEMPT_016968,stu_7ace506bde7e18c5be0b059c7fc918de,CARCODE_LDS,2021_P,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,8.7,prof_3c198f7af4152eea1acb9c1706d41a62,catalog_code_name_exact
ATTEMPT_016969,stu_9ebd4b507e2270995efc552673fb009d,CARCODE_LNA,2021_P,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,8.7,prof_3c198f7af4152eea1acb9c1706d41a62,catalog_code_name_exact
ATTEMPT_016970,stu_2ccce3de8ef853c9b2a4f7dcc9edbda2,CARCODE_LBC,2022_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,10,prof_aa016e54501900e8ce574c4115a35010,catalog_code_name_exact
ATTEMPT_016971,stu_0a0d50b60fe8a8296f62a4aa58dd8d0e,CARCODE_LFP,2022_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,10,prof_aa016e54501900e8ce574c4115a35010,catalog_code_name_exact
ATTEMPT_016972,stu_a9b830a706d49e1ef28ae2da6a2771f0,CARCODE_LFP,2022_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,9.9,prof_aa016e54501900e8ce574c4115a35010,catalog_code_name_exact
ATTEMPT_016973,stu_95d225e9197ab6ae4ba8d827213d2a9e,CARCODE_LNI,2022_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,9.7,prof_aa016e54501900e8ce574c4115a35010,catalog_code_name_exact
ATTEMPT_016974,stu_29b755f9804bf60a1efa4a06e7488c3e,CARCODE_LAR,2022_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,7.8,prof_aa016e54501900e8ce574c4115a35010,catalog_code_name_exact
ATTEMPT_016975,stu_ab5337e38c3a246f885bbe03833de17f,CARCODE_LNI,2022_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,7.5,prof_aa016e54501900e8ce574c4115a35010,catalog_code_name_exact
ATTEMPT_016976,stu_e3b9fac5844493d80b1ebda6ae1bf22d,CARCODE_LII,2022_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,9.5,prof_aa016e54501900e8ce574c4115a35010,catalog_code_name_exact
ATTEMPT_016977,stu_b5e5eaa8d3245994abb5d6da2b6347e0,CARCODE_LMT,2022_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,8.5,prof_aa016e54501900e8ce574c4115a35010,catalog_code_name_exact
ATTEMPT_016978,stu_46377ce29ee16c1bbbde568b2f834cd3,CARCODE_LNI,2022_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,BV,prof_aa016e54501900e8ce574c4115a35010,catalog_code_name_exact
ATTEMPT_016979,stu_fe113d331e1f3226558d432900638549,CARCODE_LRI,2022_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,RT,prof_aa016e54501900e8ce574c4115a35010,catalog_code_name_exact
ATTEMPT_016980,stu_e6b022caa5d6d72110a659470158cc15,CARCODE_LAT,2022_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,9.1,prof_aa016e54501900e8ce574c4115a35010,catalog_code_name_exact
ATTEMPT_016981,stu_7719267536c9dd1d4a08eb426315218f,CARCODE_LAR,2022_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,BV,prof_aa016e54501900e8ce574c4115a35010,catalog_code_name_exact
ATTEMPT_016982,stu_4bd728b003e473b62bb71c8bae7956ba,CARCODE_LAR,2022_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,6.6,prof_aa016e54501900e8ce574c4115a35010,catalog_code_name_exact
ATTEMPT_016983,stu_a8424207d2e51ff903895f4268a7aa4b,CARCODE_LAD,2022_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,7.5,prof_aa016e54501900e8ce574c4115a35010,catalog_code_name_exact
ATTEMPT_016984,stu_d0c43c0a86fd31b8aa67fa8778691ec2,CARCODE_LAD,2022_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,8,prof_aa016e54501900e8ce574c4115a35010,catalog_code_name_exact
